date     ,state       ,district ,pincode ,demo_age_5_17 ,demo_age_17_ ,total_biometric ,month ,year
12/10/25 ,Maharashtra ,Nagpur   , 440035 ,            7 ,          47 ,             54 ,   12 ,2025
12/10/25 ,Maharashtra ,Nagpur   , 440036 ,            0 ,          13 ,             13 ,   12 ,2025
12/10/25 ,Maharashtra ,Nagpur   , 441109 ,            0 ,           4 ,              4 ,   12 ,2025
12/10/25 ,Maharashtra ,Nagpur   , 441111 ,            0 ,          13 ,             13 ,   12 ,2025
12/10/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,          17 ,             17 ,   12 ,2025
12/10/25 ,Maharashtra ,Nagpur   , 441204 ,            0 ,           9 ,              9 ,   12 ,2025
12/10/25 ,Maharashtra ,Nagpur   , 441214 ,            1 ,          10 ,             11 ,   12 ,2025
12/10/25 ,Maharashtra ,Nagpur   , 441304 ,            0 ,           7 ,              7 ,   12 ,2025
12/10/25 ,Maharashtra ,Nagpur   , 441501 ,            6 ,          33 ,             39 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 440007 ,            0 ,           3 ,              3 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 440008 ,            3 ,          53 ,             56 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 440015 ,            3 ,          10 ,             13 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 440022 ,            0 ,          18 ,             18 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 440024 ,            3 ,          60 ,             63 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 440025 ,            1 ,           9 ,             10 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 440032 ,            1 ,           8 ,              9 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 441105 ,            1 ,          40 ,             41 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 441107 ,            3 ,          30 ,             33 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 441110 ,            5 ,          27 ,             32 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 441302 ,            4 ,          22 ,             26 ,   12 ,2025
12/12/25 ,Maharashtra ,Nagpur   , 441304 ,            0 ,           2 ,              2 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 440016 ,            0 ,          12 ,             12 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 440017 ,            1 ,          42 ,             43 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 440018 ,            2 ,          31 ,             33 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 440021 ,            0 ,           6 ,              6 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 440024 ,            8 ,          66 ,             74 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 440026 ,            3 ,          43 ,             46 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 440027 ,            3 ,          22 ,             25 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 440029 ,            0 ,           1 ,              1 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 440030 ,            0 ,           7 ,              7 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 441002 ,            3 ,          36 ,             39 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 441102 ,            1 ,          10 ,             11 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 441108 ,            4 ,          47 ,             51 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 441123 ,            0 ,           1 ,              1 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 441202 ,            1 ,          15 ,             16 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 441204 ,            1 ,           7 ,              8 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 441214 ,            1 ,           4 ,              5 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 441401 ,            1 ,          26 ,             27 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 441404 ,            1 ,           7 ,              8 ,   12 ,2025
12/11/25 ,Maharashtra ,Nagpur   , 441502 ,            3 ,          16 ,             19 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 440006 ,            0 ,           1 ,              1 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 440022 ,            3 ,          13 ,             16 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 440026 ,            6 ,          43 ,             49 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 440027 ,            5 ,          17 ,             22 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 440033 ,            0 ,           2 ,              2 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 440034 ,           16 ,          57 ,             73 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 440036 ,            1 ,           7 ,              8 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 441002 ,            2 ,           9 ,             11 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 441102 ,            1 ,           5 ,              6 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 441103 ,            0 ,           5 ,              5 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 441123 ,            0 ,           2 ,              2 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,           2 ,              2 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 441204 ,            0 ,           2 ,              2 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 441214 ,            0 ,           4 ,              4 ,   12 ,2025
12/28/25 ,Maharashtra ,Nagpur   , 441401 ,            2 ,          12 ,             14 ,   12 ,2025
12/23/25 ,Maharashtra ,Nagpur   , 440002 ,            4 ,          55 ,             59 ,   12 ,2025
12/23/25 ,Maharashtra ,Nagpur   , 440019 ,            0 ,           4 ,              4 ,   12 ,2025
12/23/25 ,Maharashtra ,Nagpur   , 440021 ,            1 ,           0 ,              1 ,   12 ,2025
12/23/25 ,Maharashtra ,Nagpur   , 440033 ,            0 ,           2 ,              2 ,   12 ,2025
12/23/25 ,Maharashtra ,Nagpur   , 440034 ,            7 ,          72 ,             79 ,   12 ,2025
12/23/25 ,Maharashtra ,Nagpur   , 440036 ,            0 ,           6 ,              6 ,   12 ,2025
12/23/25 ,Maharashtra ,Nagpur   , 441106 ,            4 ,          53 ,             57 ,   12 ,2025
12/23/25 ,Maharashtra ,Nagpur   , 441113 ,            0 ,          23 ,             23 ,   12 ,2025
12/23/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,          14 ,             14 ,   12 ,2025
12/23/25 ,Maharashtra ,Nagpur   , 441401 ,            1 ,          40 ,             41 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 440002 ,            0 ,          37 ,             37 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 440007 ,            0 ,           2 ,              2 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 440009 ,            0 ,          22 ,             22 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 440012 ,            0 ,           2 ,              2 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 440013 ,            2 ,          16 ,             18 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 440014 ,            0 ,          11 ,             11 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 440016 ,            1 ,           5 ,              6 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 440023 ,            1 ,          22 ,             23 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 440030 ,            1 ,           5 ,              6 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 440035 ,            4 ,          37 ,             41 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 441002 ,            0 ,          10 ,             10 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 441102 ,            0 ,           9 ,              9 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 441105 ,            0 ,           1 ,              1 ,   12 ,2025
12/27/25 ,Maharashtra ,Nagpur   , 441108 ,            1 ,          12 ,             13 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 440003 ,            0 ,           3 ,              3 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 440010 ,            0 ,           7 ,              7 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 440013 ,            1 ,          18 ,             19 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 440022 ,            1 ,          19 ,             20 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 440023 ,            0 ,          23 ,             23 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 440025 ,            0 ,           4 ,              4 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 440036 ,            0 ,           2 ,              2 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 441001 ,            0 ,           5 ,              5 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 441103 ,            0 ,          11 ,             11 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 441105 ,            1 ,           9 ,             10 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,           8 ,              8 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 441203 ,            0 ,          30 ,             30 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 441204 ,            0 ,           1 ,              1 ,   12 ,2025
12/13/25 ,Maharashtra ,Nagpur   , 441304 ,            0 ,           3 ,              3 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 440003 ,            0 ,           1 ,              1 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 440008 ,            0 ,           4 ,              4 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 440009 ,            0 ,           5 ,              5 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 440018 ,            0 ,           5 ,              5 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 440022 ,            0 ,           2 ,              2 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 440027 ,            0 ,           2 ,              2 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 440037 ,            1 ,           4 ,              5 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 441101 ,            0 ,           1 ,              1 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 441107 ,            0 ,           1 ,              1 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 441110 ,            1 ,           4 ,              5 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 441111 ,            0 ,           5 ,              5 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 441202 ,            1 ,           1 ,              2 ,   12 ,2025
12/14/25 ,Maharashtra ,Nagpur   , 441501 ,            0 ,           1 ,              1 ,   12 ,2025
12/20/25 ,Maharashtra ,Nagpur   , 440012 ,            0 ,           5 ,              5 ,   12 ,2025
12/20/25 ,Maharashtra ,Nagpur   , 440013 ,            6 ,          19 ,             25 ,   12 ,2025
12/20/25 ,Maharashtra ,Nagpur   , 440014 ,            0 ,          14 ,             14 ,   12 ,2025
12/20/25 ,Maharashtra ,Nagpur   , 440032 ,            3 ,           5 ,              8 ,   12 ,2025
12/20/25 ,Maharashtra ,Nagpur   , 440036 ,            0 ,           6 ,              6 ,   12 ,2025
12/20/25 ,Maharashtra ,Nagpur   , 441111 ,            0 ,           3 ,              3 ,   12 ,2025
12/20/25 ,Maharashtra ,Nagpur   , 441113 ,            0 ,           2 ,              2 ,   12 ,2025
12/20/25 ,Maharashtra ,Nagpur   , 441202 ,            0 ,           2 ,              2 ,   12 ,2025
12/20/25 ,Maharashtra ,Nagpur   , 441210 ,            0 ,           4 ,              4 ,   12 ,2025
12/20/25 ,Maharashtra ,Nagpur   , 441301 ,            0 ,           7 ,              7 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 440008 ,            1 ,           4 ,              5 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 440015 ,            0 ,           2 ,              2 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 440017 ,            0 ,           4 ,              4 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 440023 ,            0 ,          16 ,             16 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 440026 ,            1 ,           5 ,              6 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 440037 ,            0 ,           3 ,              3 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 441001 ,            0 ,           1 ,              1 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 441002 ,            0 ,           2 ,              2 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 441104 ,            0 ,           2 ,              2 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 441107 ,            0 ,           1 ,              1 ,   12 ,2025
12/21/25 ,Maharashtra ,Nagpur   , 441501 ,            0 ,           1 ,              1 ,   12 ,2025
12/22/25 ,Maharashtra ,Nagpur   , 440005 ,            1 ,           1 ,              2 ,   12 ,2025
12/22/25 ,Maharashtra ,Nagpur   , 440014 ,            1 ,          20 ,             21 ,   12 ,2025
12/22/25 ,Maharashtra ,Nagpur   , 440016 ,            1 ,           9 ,             10 ,   12 ,2025
12/22/25 ,Maharashtra ,Nagpur   , 440023 ,            4 ,          25 ,             29 ,   12 ,2025
12/22/25 ,Maharashtra ,Nagpur   , 441101 ,            0 ,          20 ,             20 ,   12 ,2025
12/22/25 ,Maharashtra ,Nagpur   , 441104 ,            2 ,          26 ,             28 ,   12 ,2025
12/22/25 ,Maharashtra ,Nagpur   , 441113 ,            0 ,           6 ,              6 ,   12 ,2025
12/22/25 ,Maharashtra ,Nagpur   , 441304 ,            1 ,           2 ,              3 ,   12 ,2025
12/22/25 ,Maharashtra ,Nagpur   , 441305 ,            0 ,           4 ,              4 ,   12 ,2025
12/22/25 ,Maharashtra ,Nagpur   , 441501 ,            0 ,          17 ,             17 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 440004 ,            0 ,           3 ,              3 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 440005 ,            0 ,           1 ,              1 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 440022 ,            0 ,          20 ,             20 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 440027 ,            1 ,          33 ,             34 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 440029 ,            0 ,           1 ,              1 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 440035 ,            3 ,          58 ,             61 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 441109 ,            0 ,           1 ,              1 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 441210 ,            1 ,          14 ,             15 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 441214 ,            0 ,           5 ,              5 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 441306 ,            1 ,           9 ,             10 ,   12 ,2025
12/17/25 ,Maharashtra ,Nagpur   , 441502 ,            0 ,          19 ,             19 ,   12 ,2025
1/1/26   ,Maharashtra ,Nagpur   , 440014 ,            1 ,          25 ,             26 ,    1 ,2026
1/1/26   ,Maharashtra ,Nagpur   , 440015 ,            1 ,          11 ,             12 ,    1 ,2026
1/1/26   ,Maharashtra ,Nagpur   , 440028 ,            0 ,           2 ,              2 ,    1 ,2026
1/1/26   ,Maharashtra ,Nagpur   , 440032 ,            0 ,          16 ,             16 ,    1 ,2026
1/1/26   ,Maharashtra ,Nagpur   , 441001 ,            0 ,           5 ,              5 ,    1 ,2026
1/1/26   ,Maharashtra ,Nagpur   , 441109 ,            0 ,           4 ,              4 ,    1 ,2026
1/1/26   ,Maharashtra ,Nagpur   , 441110 ,            2 ,          23 ,             25 ,    1 ,2026
1/1/26   ,Maharashtra ,Nagpur   , 441111 ,            2 ,           7 ,              9 ,    1 ,2026
1/1/26   ,Maharashtra ,Nagpur   , 441210 ,            0 ,          17 ,             17 ,    1 ,2026
1/1/26   ,Maharashtra ,Nagpur   , 441301 ,            0 ,           7 ,              7 ,    1 ,2026
12/31/25 ,Maharashtra ,Nagpur   , 440003 ,            2 ,          14 ,             16 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 440012 ,            2 ,           7 ,              9 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 440016 ,            2 ,          11 ,             13 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 440018 ,            1 ,          43 ,             44 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 440037 ,            1 ,          12 ,             13 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 441103 ,            0 ,          16 ,             16 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 441107 ,            1 ,          40 ,             41 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 441123 ,            0 ,           2 ,              2 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 441210 ,            1 ,          10 ,             11 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 441303 ,            0 ,           3 ,              3 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 441404 ,            1 ,          10 ,             11 ,   12 ,2025
12/31/25 ,Maharashtra ,Nagpur   , 441501 ,            2 ,          39 ,             41 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 440005 ,            0 ,           1 ,              1 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 440016 ,            0 ,           8 ,              8 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 440018 ,            1 ,          11 ,             12 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 440019 ,            0 ,           3 ,              3 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 440022 ,            0 ,           5 ,              5 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 440024 ,            0 ,          20 ,             20 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 440025 ,            0 ,           1 ,              1 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 440027 ,            3 ,           5 ,              8 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 441001 ,            1 ,           6 ,              7 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 441105 ,            0 ,           1 ,              1 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 441106 ,            0 ,           9 ,              9 ,   12 ,2025
12/25/25 ,Maharashtra ,Nagpur   , 441110 ,            0 ,           7 ,              7 ,   12 ,2025
